일시,부산 강서구 녹산동,부산 강서구 대저동,부산 강서구 명지동,부산 금정구 부곡동,부산 금정구 청룡동,부산 금정구 회동동,부산 기장군 기장읍,부산 기장군 용수리,부산 남구 대연동,부산 남구 용호동,부산 동구 수정동,부산 동래구 명장동,부산 부산진구 개금동,부산 부산진구 전포동,부산 북구 덕천동,부산 북구 화명동,부산 사상구 덕포동,부산 사상구 학장동,부산 사하구 당리동,부산 사하구 장림동,부산 서구 대신동,부산 수영구 광안동,부산 연제구 연산동,부산 영도구 청학동,부산 영도구 태종대,부산 중구 광복동,부산 해운대구 재송동,부산 해운대구 좌동,부산 강서구 부산신항,부산 동구 부산북항,부산 동구 초량동,부산 동래구 온천동,부산 사상구 삼락동,부산 강서구 부산항
2022-06-10 00:21:00,11,8.0,12.0,21.0,18,12.0,12,17,13,15,28,21,20,17,27.0,18,22,19,19.0,25,17,14.0,20,13,13,18.0,14,26.0,15.0,16,23,27,19,19
2022-06-10 00:22:00,9,18.0,19.0,16.0,14,17.0,18,24,15,7,21,15,18,15,25.0,14,23,19,26.0,19,19,11.0,20,12,8,12.0,16,17.0,12.0,19,23,22,13,25
2022-06-10 00:23:00,13,21.0,15.0,12.0,16,16.0,18,20,18,10,14,17,20,16,20.0,16,20,24,16.0,25,16,16.0,17,15,15,16.0,12,22.0,16.0,21,26,27,19,27
2022-06-10 00:24:00,18,21.0,16.0,21.0,10,13.0,17,19,16,12,20,17,24,9,28.0,24,15,18,20.0,16,22,21.0,20,15,8,20.0,13,17.0,15.0,17,24,23,16,59
2022-06-11 00:01:00,20,17.0,19.0,19.0,19,18.0,15,19,26,10,25,20,25,17,24.0,21,22,23,22.0,22,17,18.0,16,17,7,21.0,10,17.0,14.0,20,23,24,18,46
2022-06-11 00:02:00,30,19.0,35.0,21.0,18,11.0,19,19,22,10,21,19,21,14,22.0,20,20,18,19.0,24,17,20.0,20,14,8,16.0,17,17.0,29.0,28,23,21,23,42
2022-06-11 00:03:00,20,26.0,23.0,21.0,14,13.0,17,18,22,10,26,20,18,19,23.0,16,18,24,16.0,21,13,24.0,27,13,10,18.0,20,17.0,17.0,16,20,16,23,36
2022-06-11 00:04:00,14,27.0,25.0,20.0,17,16.0,15,19,16,26,25,16,17,14,26.0,14,22,21,19.0,19,22,25.0,20,20,10,22.0,23,14.0,23.0,22,22,18,23,48
2022-06-11 00:05:00,22,24.0,22.0,17.0,22,11.0,13,20,16,17,23,18,18,16,21.0,23,26,19,19.0,20,15,19.0,16,14,12,22.0,20,16.0,31.0,19,17,20,24,47
2022-06-11 00:06:00,25,21.0,27.0,18.0,17,14.0,14,19,18,12,24,20,20,10,21.0,18,27,35,24.0,21,16,19.0,25,21,15,17.0,19,19.0,38.0,16,19,14,20,53
2022-06-11 00:07:00,19,27.0,30.0,16.0,16,14.0,13,13,23,13,14,24,14,13,26.0,18,25,32,26.0,29,22,23.0,20,19,17,18.0,22,24.0,37.0,24,20,22,27,50
2022-06-11 00:08:00,21,36.0,27.0,28.0,24,17.0,30,18,25,22,23,20,29,7,31.0,21,26,24,33.0,22,21,20.0,24,22,15,23.0,24,37.0,25.0,29,18,20,30,43
2022-06-11 00:09:00,31,34.0,35.0,35.0,34,33.0,28,26,34,26,33,30,19,29,33.0,28,27,31,34.0,35,30,33.0,34,27,19,27.0,32,35.0,27.0,28,29,33,30,61
2022-06-11 00:10:00,34,38.0,45.0,33.0,39,25.0,27,34,35,27,50,34,33,37,38.0,32,40,34,41.0,42,34,36.0,43,35,24,31.0,33,35.0,36.0,45,40,40,38,59
2022-06-11 00:11:00,30,46.0,46.0,37.0,34,44.0,35,36,41,26,45,27,41,37,41.0,38,48,41,39.0,49,40,34.0,38,38,22,44.0,32,27.0,37.0,45,40,50,41,53
2022-06-11 00:12:00,42,40.0,54.0,37.0,29,35.0,27,29,26,21,41,30,50,37,39.0,34,35,45,35.0,44,37,33.0,39,24,17,26.0,33,29.0,42.0,33,36,49,36,56
2022-06-11 00:13:00,46,34.0,45.0,34.0,28,31.0,27,32,27,20,38,33,36,31,40.0,30,33,43,46.0,48,32,31.0,30,21,18,23.0,26,24.0,43.0,27,39,36,35,53
2022-06-11 00:14:00,33,34.0,31.0,32.0,27,18.0,19,24,23,14,32,16,19,17,25.0,32,32,30,29.0,26,25,19.0,26,21,10,33.0,21,25.0,33.0,28,21,20,30,44
2022-06-11 00:15:00,27,28.0,25.0,22.0,26,21.0,18,27,16,16,28,16,18,16,27.0,24,27,20,21.0,45,20,25.0,25,17,18,27.0,23,26.0,27.0,22,26,22,25,30
2022-06-11 00:16:00,24,31.0,24.0,21.0,20,29.0,27,21,21,19,31,23,21,20,30.0,25,28,27,26.0,55,26,26.0,28,18,18,24.0,22,25.0,24.0,26,26,31,25,37
2022-06-11 00:17:00,25,22.0,23.0,21.0,22,15.0,19,23,27,26,31,24,25,17,24.0,20,24,24,34.0,52,22,23.0,20,22,17,23.0,24,27.0,28.0,26,28,21,23,34
2022-06-11 00:18:00,26,21.0,27.0,22.0,18,16.0,21,15,27,21,39,27,22,20,23.0,19,21,21,32.0,24,26,25.0,25,24,17,27.0,16,26.0,26.0,29,25,23,18,40
2022-06-11 00:19:00,21,14.0,24.0,11.0,16,14.0,21,17,21,23,27,17,15,20,20.0,26,21,21,21.0,37,17,23.0,19,23,14,21.0,19,22.0,23.0,21,22,20,17,27
2022-06-11 00:20:00,22,12.0,24.0,16.0,19,20.0,17,16,19,19,28,18,21,19,20.0,20,19,21,27.0,23,23,19.0,17,16,17,18.0,18,25.0,23.0,19,23,30,16,29
2022-06-11 00:21:00,13,21.0,13.0,13.0,8,12.0,21,13,19,20,14,17,18,18,16.0,18,11,21,20.0,17,20,13.0,20,19,17,21.0,19,19.0,25.0,16,15,26,7,27
2022-06-11 00:22:00,16,21.0,21.0,14.0,6,10.0,18,14,16,14,11,14,16,8,14.0,17,14,13,15.0,13,9,15.0,22,16,13,10.0,14,25.0,14.0,13,17,20,19,19
2022-06-11 00:23:00,8,15.0,17.0,13.0,8,11.0,13,11,12,16,15,11,8,7,13.0,8,14,12,17.0,12,13,11.0,22,10,8,10.0,12,22.0,10.0,12,15,19,13,19
2022-06-11 00:24:00,10,17.0,16.0,17.0,9,9.0,11,15,11,8,9,11,15,7,15.0,15,8,11,14.0,10,13,12.0,13,11,8,14.0,10,18.0,11.0,10,21,15,10,19
2022-06-12 00:01:00,12,25.0,12.0,17.0,12,19.0,7,11,8,10,17,13,9,7,12.0,12,15,11,15.0,14,16,13.0,16,10,8,9.0,10,17.0,11.0,15,17,22,12,23
2022-06-12 00:02:00,14,14.0,14.0,10.0,15,10.0,12,10,11,17,17,14,21,7,19.0,11,15,15,14.0,46,13,9.0,20,12,9,13.0,12,14.0,15.0,13,14,17,11,23
2022-06-12 00:03:00,9,21.0,14.0,10.0,13,13.0,11,11,14,15,22,12,10,6,15.0,12,17,12,13.0,15,13,15.0,12,12,12,11.0,12,16.0,13.0,15,12,13,11,21
2022-06-12 00:04:00,13,20.0,18.0,15.0,12,20.0,13,12,10,12,16,13,13,4,13.0,12,18,13,15.0,8,13,9.0,11,12,12,10.0,10,14.0,17.0,15,16,15,15,20
2022-06-12 00:05:00,11,22.0,19.0,16.0,11,17.0,15,15,12,15,21,15,14,13,19.0,16,15,16,21.0,19,13,10.0,15,17,13,16.0,10,18.0,16.0,13,16,17,18,25
2022-06-12 00:06:00,15,20.0,17.0,18.0,10,10.0,16,13,19,14,24,13,18,6,20.0,9,19,16,22.0,42,19,17.0,16,12,17,19.0,10,19.0,18.0,13,14,16,17,27
2022-06-12 00:07:00,14,18.0,20.0,13.0,17,13.0,15,14,17,17,23,12,13,5,18.0,13,18,15,20.0,17,15,16.0,19,20,15,15.0,13,19.0,16.0,18,16,16,16,21
2022-06-12 00:08:00,17,21.0,23.0,17.0,21,13.0,18,18,18,19,34,13,17,14,16.0,16,20,20,20.0,17,16,18.0,15,19,13,17.0,16,22.0,20.0,19,18,17,21,29
2022-06-12 00:09:00,16,21.0,17.0,14.0,14,8.0,17,14,13,17,39,18,22,13,20.0,16,17,22,30.0,21,24,18.0,21,17,15,14.0,16,20.0,14.0,15,23,17,13,29
2022-06-12 00:10:00,18,19.0,16.0,17.0,15,17.0,19,18,22,24,26,17,20,12,21.0,13,9,17,31.0,23,22,26.0,21,22,18,18.0,23,26.0,21.0,22,25,22,14,29
2022-06-12 00:11:00,18,16.0,19.0,16.0,13,20.0,21,17,22,15,34,22,14,18,20.0,15,16,18,34.0,44,27,23.0,22,19,15,27.0,27,24.0,14.0,22,26,16,12,31
2022-06-12 00:12:00,22,16.0,22.0,30.0,21,18.0,26,23,26,25,36,25,24,26,21.0,20,21,26,44.0,29,26,39.0,26,19,20,24.0,22,25.0,23.0,27,31,28,10,40
2022-06-12 00:13:00,33,18.0,27.0,29.0,18,19.0,19,29,23,14,27,21,31,20,29.0,22,23,26,48.0,54,24,23.0,24,18,12,25.0,25,20.0,22.0,23,37,26,23,38
2022-06-12 00:14:00,30,23.0,23.0,21.0,18,14.0,15,20,20,21,25,15,25,21,32.0,27,25,31,47.0,30,23,23.0,28,17,24,24.0,20,27.0,21.0,24,27,25,21,48
2022-06-12 00:15:00,23,24.0,26.0,19.0,18,13.0,19,17,17,19,26,17,18,14,24.0,18,24,20,38.0,27,27,18.0,22,18,19,23.0,11,23.0,23.0,24,27,24,19,40
2022-06-12 00:16:00,19,20.0,31.0,23.0,20,17.0,16,18,19,17,26,29,15,15,28.0,17,22,23,28.0,27,25,23.0,20,17,15,25.0,16,18.0,21.0,25,28,18,16,40
2022-06-12 00:17:00,23,22.0,21.0,18.0,18,14.0,15,17,17,14,24,19,17,16,23.0,20,19,21,22.0,25,18,28.0,21,16,15,22.0,14,21.0,20.0,24,22,21,14,46
2022-06-12 00:18:00,23,19.0,24.0,16.0,18,15.0,16,23,18,15,19,20,18,6,27.0,20,25,24,24.0,51,19,18.0,16,16,13,23.0,13,25.0,20.0,16,25,23,20,39
2022-06-12 00:19:00,14,18.0,24.0,15.0,20,12.0,19,22,13,13,20,17,19,13,27.0,16,18,24,18.0,20,23,16.0,18,14,15,20.0,15,25.0,19.0,20,19,22,14,29
2022-06-12 00:20:00,10,22.0,22.0,13.0,16,10.0,16,17,17,11,19,17,16,15,24.0,25,18,15,24.0,18,13,14.0,16,14,10,16.0,17,19.0,17.0,16,20,25,21,37
2022-06-12 00:21:00,12,22.0,19.0,13.0,14,7.0,14,16,10,14,15,13,18,14,20.0,19,16,15,18.0,19,14,11.0,14,15,8,12.0,14,18.0,17.0,14,18,21,16,40
2022-06-12 00:22:00,11,18.0,12.0,13.0,15,9.0,14,13,11,16,11,13,14,7,30.0,17,16,12,18.0,16,15,11.0,12,7,13,11.0,12,16.0,15.0,18,18,14,8,33
2022-06-12 00:23:00,12,13.0,12.0,14.0,12,9.0,17,13,11,13,11,13,13,10,28.0,14,18,11,16.0,15,20,13.0,17,16,12,13.0,9,21.0,13.0,10,13,15,11,29
2022-06-12 00:24:00,14,15.0,14.0,16.0,13,10.0,15,10,18,13,14,14,9,6,17.0,18,17,13,15.0,13,15,17.0,12,13,14,12.0,14,19.0,12.0,14,18,19,8,27
2022-06-13 00:01:00,10,13.0,17.0,18.0,12,11.0,15,12,14,20,22,13,11,6,15.0,20,14,13,15.0,17,13,14.0,17,13,13,11.0,11,23.0,11.0,12,18,23,17,28
2022-06-13 00:02:00,20,19.0,23.0,13.0,18,13.0,15,15,18,14,20,14,18,5,19.0,19,19,18,16.0,13,17,13.0,17,18,13,20.0,11,21.0,20.0,15,18,19,18,27
2022-06-13 00:03:00,16,12.0,25.0,18.0,16,16.0,16,12,22,17,22,15,16,12,20.0,14,18,22,19.0,17,16,21.0,17,17,13,19.0,18,22.0,23.0,19,20,15,11,30
2022-06-13 00:04:00,14,13.0,16.0,14.0,8,11.0,14,12,18,12,22,15,17,12,19.0,16,15,16,23.0,12,17,18.0,20,15,15,27.0,20,18.0,21.0,18,17,14,7,29
2022-06-13 00:05:00,14,14.0,19.0,13.0,10,9.0,16,12,19,13,24,12,14,9,17.0,13,15,19,23.0,24,20,15.0,16,14,8,24.0,17,17.0,21.0,19,21,13,8,31
2022-06-13 00:06:00,12,13.0,18.0,11.0,11,12.0,18,17,21,15,22,12,8,7,15.0,18,22,18,18.0,19,17,17.0,18,16,15,20.0,12,17.0,17.0,16,13,12,17,23
2022-06-13 00:07:00,17,13.0,21.0,20.0,13,12.0,15,18,13,13,21,14,17,3,23.0,12,17,22,17.0,13,24,19.0,16,9,12,16.0,15,21.0,18.0,14,21,17,15,30
2022-06-13 00:08:00,18,18.0,21.0,18.0,13,18.0,18,19,14,12,18,12,23,13,23.0,23,18,21,23.0,15,22,15.0,17,21,12,19.0,16,21.0,19.0,16,19,24,20,30
2022-06-13 00:09:00,18,19.0,18.0,16.0,16,17.0,21,22,18,16,21,18,18,6,24.0,17,17,20,22.0,23,17,15.0,15,18,10,17.0,16,20.0,24.0,15,16,22,19,36
2022-06-13 00:10:00,18,25.0,17.0,18.0,14,18.0,15,19,18,13,19,17,19,7,24.0,16,19,23,20.0,22,18,13.0,21,15,13,19.0,14,17.0,20.0,20,19,22,22,38
2022-06-13 00:11:00,25,22.0,23.0,18.0,17,22.0,18,22,23,16,21,21,19,8,22.0,19,16,25,19.0,30,15,21.0,20,13,12,22.0,16,18.0,26.0,20,20,23,17,31
2022-06-13 00:12:00,29,27.0,25.0,20.0,18,20.0,20,17,22,13,18,19,21,15,21.0,22,28,22,19.0,32,23,10.0,23,16,12,24.0,16,22.0,22.0,20,21,22,23,31
2022-06-13 00:13:00,22,19.0,27.0,17.0,17,22.0,20,15,16,11,24,19,23,14,25.0,15,22,22,27.0,29,15,19.0,24,17,12,19.0,16,17.0,23.0,24,19,26,21,31
2022-06-13 00:14:00,21,16.0,30.0,18.0,19,23.0,16,16,18,16,31,18,30,26,27.0,18,31,24,26.0,20,26,20.0,24,15,15,21.0,20,26.0,19.0,21,27,26,23,30
2022-06-13 00:15:00,22,22.0,27.0,21.0,20,17.0,24,19,21,16,29,21,24,23,22.0,16,26,34,27.0,35,23,20.0,24,19,15,24.0,23,18.0,23.0,31,22,26,16,32
2022-06-13 00:16:00,24,23.0,24.0,16.0,16,20.0,21,17,22,13,25,18,21,19,24.0,18,18,27,27.0,37,26,23.0,27,17,14,28.0,24,25.0,20.0,27,26,24,22,33
2022-06-13 00:17:00,25,25.0,25.0,21.0,19,15.0,24,9,19,17,26,19,23,23,22.0,13,19,30,20.0,31,22,23.0,29,21,17,24.0,23,27.0,23.0,20,29,30,26,36
2022-06-13 00:18:00,19,22.0,23.0,21.0,19,22.0,25,17,22,20,28,24,31,18,33.0,17,23,30,28.0,39,23,22.0,25,21,15,28.0,20,20.0,25.0,31,25,23,21,41
2022-06-13 00:19:00,22,27.0,20.0,32.0,22,23.0,31,23,22,19,37,27,26,31,29.0,22,27,22,28.0,24,25,21.0,35,24,18,21.0,24,27.0,26.0,25,23,25,26,34
2022-06-13 00:20:00,26,29.0,26.0,28.0,27,16.0,30,28,23,24,39,21,23,28,29.0,32,26,26,29.0,26,25,26.0,30,24,22,23.0,27,31.0,27.0,24,27,29,27,37
2022-06-13 00:21:00,27,29.0,23.0,27.0,22,17.0,29,24,26,24,31,22,22,18,40.0,35,28,26,26.0,25,25,27.0,31,23,18,27.0,25,30.0,32.0,26,29,26,27,37
2022-06-13 00:22:00,22,25.0,26.0,28.0,21,21.0,25,22,23,20,34,23,23,26,27.0,25,24,25,28.0,27,27,24.0,26,27,20,21.0,21,29.0,27.0,27,29,27,24,38
2022-06-13 00:23:00,27,22.0,29.0,28.0,22,19.0,30,20,24,24,36,25,29,21,27.0,22,22,25,27.0,20,24,28.0,30,27,19,24.0,20,32.0,27.0,25,30,31,27,35
2022-06-13 00:24:00,29,20.0,22.0,23.0,18,26.0,24,18,22,33,36,21,24,17,28.0,18,27,24,25.0,24,27,26.0,29,21,19,21.0,18,32.0,22.0,28,23,30,20,34
2022-06-14 00:01:00,22,15.0,26.0,19.0,21,15.0,23,19,18,22,33,17,16,15,23.0,17,19,21,23.0,21,26,20.0,27,17,19,19.0,18,27.0,23.0,23,25,21,18,26
2022-06-14 00:02:00,16,15.0,15.0,18.0,12,12.0,20,11,24,17,29,16,24,18,14.0,12,17,10,20.0,19,23,19.0,16,20,20,13.0,18,20.0,16.0,32,19,18,9,23
2022-06-14 00:03:00,12,11.0,14.0,13.0,12,13.0,9,10,10,9,16,17,15,7,10.0,9,13,16,13.0,14,14,9.0,13,9,15,11.0,10,15.0,13.0,12,18,12,9,14
2022-06-14 00:04:00,10,11.0,11.0,15.0,9,8.0,15,9,13,14,18,9,11,5,9.0,7,9,12,12.0,11,10,15.0,13,6,13,11.0,9,17.0,14.0,13,15,14,6,18
2022-06-14 00:05:00,10,9.0,11.0,10.0,7,4.0,13,19,11,10,14,12,7,2,9.0,5,8,10,8.0,13,8,10.0,12,10,8,8.0,9,17.0,10.0,11,6,10,7,14
2022-06-14 00:06:00,9,7.0,7.0,11.0,6,3.0,16,11,9,10,8,10,10,2,11.0,8,8,7,6.0,9,5,10.0,11,7,17,13.0,6,18.0,13.0,7,5,12,7,18
2022-06-14 00:07:00,10,13.0,7.0,13.0,10,7.0,17,14,8,9,10,10,11,2,12.0,7,14,11,6.0,10,9,10.0,11,8,12,12.0,7,16.0,13.0,5,9,16,8,22
2022-06-14 00:08:00,14,15.0,10.0,11.0,7,6.0,12,12,8,8,10,11,9,4,13.0,6,10,13,6.0,6,7,8.0,11,7,15,7.0,6,13.0,21.0,5,8,17,6,18
2022-06-14 00:09:00,19,11.0,9.0,8.0,6,4.0,9,12,10,7,10,9,6,4,10.0,4,9,10,7.0,6,5,6.0,9,6,13,5.0,5,16.0,13.0,9,6,9,4,14
2022-06-14 00:10:00,11,6.0,9.0,9.0,7,4.0,16,10,9,10,12,6,6,2,13.0,5,8,12,8.0,12,10,6.0,11,10,15,8.0,5,17.0,11.0,10,6,10,9,13
2022-06-14 00:11:00,16,10.0,6.0,15.0,6,7.0,19,10,10,10,10,8,15,10,15.0,6,6,15,8.0,15,15,11.0,13,8,8,8.0,6,16.0,12.0,7,11,11,12,18
2022-06-14 00:12:00,12,8.0,9.0,10.0,9,6.0,11,9,11,11,13,13,11,2,11.0,4,9,15,10.0,12,13,10.0,11,10,13,9.0,8,17.0,13.0,5,10,10,13,14
2022-06-14 00:13:00,13,9.0,9.0,11.0,6,4.0,18,13,8,10,16,10,10,2,10.0,5,10,14,8.0,14,8,8.0,10,7,10,15.0,7,16.0,15.0,9,6,11,12,13
2022-06-14 00:14:00,14,15.0,8.0,10.0,5,3.0,10,10,10,9,12,11,13,10,7.0,6,7,12,14.0,11,13,11.0,11,6,10,5.0,8,17.0,8.0,10,10,12,6,16
2022-06-14 00:15:00,13,9.0,9.0,10.0,5,7.0,14,7,10,8,19,13,10,10,13.0,4,15,12,14.0,13,11,10.0,11,8,14,11.0,9,12.0,6.0,13,16,12,6,7
2022-06-14 00:16:00,10,8.0,8.0,9.0,3,6.0,11,7,9,7,10,9,11,35,9.0,2,10,17,13.0,14,9,12.0,14,11,8,9.0,7,16.0,13.0,11,9,10,5,10
2022-06-14 00:17:00,8,6.0,5.0,6.0,2,4.0,10,6,6,7,9,5,7,3,8.0,7,8,18,9.0,12,8,7.0,9,7,5,7.0,5,13.0,7.0,7,7,7,2,9
2022-06-14 00:18:00,10,6.0,2.0,3.0,2,2.0,5,2,6,5,7,4,4,2,12.0,4,8,14,10.0,18,4,3.0,6,6,4,4.0,3,13.0,7.0,7,6,5,2,8
2022-06-14 00:19:00,8,6.0,2.0,2.0,3,2.0,3,2,11,3,5,3,2,2,8.0,5,8,17,11.0,15,2,2.0,3,4,2,3.0,2,9.0,5.0,5,4,6,5,8
2022-06-14 00:20:00,7,4.0,2.0,3.0,4,2.0,2,7,7,2,5,6,2,2,9.0,6,9,16,9.0,11,2,5.0,4,5,2,5.0,2,9.0,6.0,8,7,9,3,7
2022-06-14 00:21:00,7,3.0,2.0,8.0,6,4.0,2,5,3,4,4,6,5,2,13.0,7,8,9,8.0,19,3,4.0,6,4,3,4.0,4,7.0,10.0,9,13,9,2,10
2022-06-14 00:22:00,9,4.0,3.0,6.0,6,2.0,3,7,5,4,5,4,4,2,10.0,7,6,12,5.0,18,2,6.0,6,3,2,2.0,3,7.0,7.0,5,9,7,2,9
2022-06-14 00:23:00,7,4.0,3.0,4.0,4,2.0,4,6,7,2,8,5,3,-,12.0,6,6,10,5.0,6,6,5.0,6,5,2,4.0,2,8.0,6.0,5,4,10,3,10
2022-06-14 00:24:00,6,2.0,4.0,7.0,4,2.0,6,5,7,2,7,6,2,-,7.0,6,4,6,7.0,16,7,4.0,4,3,2,3.0,3,8.0,5.0,6,6,9,2,11
2022-06-15 00:01:00,9,3.0,4.0,4.0,3,2.0,6,6,4,3,5,4,3,-,12.0,3,8,6,7.0,18,5,8.0,5,2,2,3.0,5,8.0,6.0,5,8,7,2,10
2022-06-15 00:02:00,11,6.0,2.0,3.0,4,2.0,6,6,7,2,5,3,6,-,10.0,2,8,6,7.0,12,3,6.0,4,3,2,4.0,6,11.0,5.0,6,4,7,2,8
2022-06-15 00:03:00,10,7.0,2.0,7.0,6,4.0,5,6,5,2,4,6,8,-,15.0,5,6,13,9.0,8,3,7.0,6,4,-,5.0,5,8.0,5.0,7,3,6,3,15
2022-06-15 00:04:00,8,6.0,6.0,6.0,6,2.0,2,4,3,2,2,7,6,-,6.0,7,4,10,12.0,22,5,6.0,7,6,3,9.0,6,13.0,6.0,6,10,5,2,11
2022-06-15 00:05:00,7,7.0,6.0,5.0,6,2.0,4,6,8,2,4,7,9,26,6.0,6,8,8,8.0,10,6,7.0,5,6,3,9.0,5,11.0,5.0,7,7,7,3,12
2022-06-15 00:06:00,7,6.0,7.0,7.0,5,4.0,8,10,7,2,5,6,6,2,14.0,3,7,14,7.0,14,8,7.0,3,5,2,9.0,5,12.0,7.0,7,6,8,4,15
2022-06-15 00:07:00,9,9.0,8.0,8.0,7,4.0,10,9,6,3,4,10,9,2,9.0,4,7,16,7.0,12,9,5.0,6,5,2,7.0,7,12.0,11.0,7,5,10,3,14
2022-06-15 00:08:00,12,7.0,7.0,11.0,8,6.0,6,10,12,4,15,13,12,2,9.0,5,10,18,9.0,10,6,4.0,10,5,4,6.0,7,9.0,8.0,7,10,11,6,12
2022-06-15 00:09:00,15,11.0,6.0,11.0,9,8.0,5,12,14,3,10,8,15,3,10.0,5,8,19,9.0,11,6,8.0,13,7,8,8.0,6,18.0,6.0,12,15,14,8,-
2022-06-15 00:10:00,7,6.0,10.0,11.0,11,9.0,8,16,15,15,14,9,15,7,17.0,7,17,19,17.0,13,9,9.0,14,12,10,12.0,7,11.0,10.0,18,14,17,7,-
2022-06-15 00:11:00,16,7.0,10.0,13.0,11,14.0,7,13,27,12,18,19,21,16,17.0,13,23,30,14.0,16,13,12.0,16,13,8,20.0,10,22.0,9.0,25,13,21,15,42
2022-06-15 00:12:00,7,10.0,11.0,20.0,11,14.0,13,10,24,14,20,19,23,10,16.0,9,18,36,19.0,14,22,18.0,17,11,10,21.0,19,22.0,15.0,30,16,28,17,-
2022-06-15 00:13:00,17,14.0,13.0,15.0,6,13.0,19,16,16,8,24,17,18,10,20.0,8,20,31,20.0,80,15,20.0,16,9,7,23.0,16,16.0,15.0,20,14,26,22,-
2022-06-15 00:14:00,18,13.0,9.0,21.0,8,13.0,18,11,11,5,24,13,8,17,15.0,11,14,21,22.0,12,13,16.0,19,7,3,16.0,12,14.0,9.0,19,14,27,9,-
2022-06-15 00:15:00,12,21.0,10.0,18.0,15,17.0,16,15,24,10,27,17,14,11,19.0,15,21,55,20.0,16,21,17.0,20,7,2,21.0,21,17.0,17.0,24,20,21,19,-
2022-06-15 00:16:00,21,8.0,14.0,16.0,16,17.0,13,16,19,17,22,18,12,26,21.0,14,19,22,18.0,37,19,15.0,20,7,5,13.0,15,15.0,18.0,23,22,25,19,23
2022-06-15 00:17:00,23,17.0,12.0,28.0,18,18.0,15,20,17,7,23,17,16,27,21.0,18,22,35,23.0,97,18,17.0,23,8,12,16.0,14,13.0,17.0,26,28,27,15,27
2022-06-15 00:18:00,22,19.0,11.0,18.0,16,17.0,19,18,21,7,19,13,16,15,20.0,16,10,35,17.0,21,24,20.0,19,7,9,16.0,14,22.0,15.0,19,17,21,20,28
2022-06-15 00:19:00,21,13.0,9.0,23.0,17,16.0,17,15,21,13,17,13,11,8,20.0,17,21,26,22.0,22,19,12.0,20,11,10,9.0,11,19.0,22.0,15,16,24,11,31
2022-06-15 00:20:00,20,16.0,13.0,24.0,19,18.0,16,17,23,10,18,14,20,21,16.0,13,18,19,21.0,23,13,11.0,17,10,10,13.0,15,21.0,20.0,12,23,26,14,33
2022-06-15 00:21:00,23,17.0,15.0,23.0,16,16.0,19,21,23,11,21,18,21,20,27.0,17,22,21,23.0,18,20,15.0,19,8,7,13.0,15,25.0,27.0,20,19,24,13,27
