일시,부산 강서구 녹산동,부산 강서구 대저동,부산 강서구 명지동,부산 금정구 부곡동,부산 금정구 청룡동,부산 금정구 회동동,부산 기장군 기장읍,부산 기장군 용수리,부산 남구 대연동,부산 남구 용호동,부산 동구 수정동,부산 동래구 명장동,부산 부산진구 개금동,부산 부산진구 전포동,부산 북구 덕천동,부산 북구 화명동,부산 사상구 덕포동,부산 사상구 학장동,부산 사하구 당리동,부산 사하구 장림동,부산 서구 대신동,부산 수영구 광안동,부산 연제구 연산동,부산 영도구 청학동,부산 영도구 태종대,부산 중구 광복동,부산 해운대구 재송동,부산 해운대구 좌동,부산 강서구 부산신항,부산 동구 부산북항,부산 동구 초량동,부산 동래구 온천동,부산 사상구 삼락동,부산 강서구 부산항
2022-06-15 00:22:00,27,20.0,21.0,26.0,17,15.0,17,24,25,15,27,22,25,14,20.0,15,20,22,16.0,31,19,13.0,23,9,10,16.0,18,22.0,27.0,19,24,17,21,32
2022-06-15 00:23:00,25,19.0,22.0,26.0,21,19.0,21,27,27,19,33,22,27,26,24.0,15,24,25,27.0,23,26,27.0,24,10,10,21.0,19,29.0,29.0,34,31,25,21,39
2022-06-15 00:24:00,30,28.0,27.0,30.0,26,19.0,26,30,29,20,36,25,26,16,30.0,23,32,33,33.0,25,33,24.0,27,24,18,27.0,20,22.0,24.0,39,29,28,26,39
2022-06-16 00:01:00,36,30.0,31.0,34.0,35,28.0,29,29,37,27,52,28,32,25,40.0,27,32,35,36.0,31,33,31.0,30,21,22,29.0,28,35.0,26.0,32,37,35,27,49
2022-06-16 00:02:00,44,35.0,39.0,36.0,30,28.0,31,37,34,28,57,35,41,39,37.0,27,38,41,42.0,40,44,36.0,32,26,24,35.0,28,33.0,39.0,40,36,40,29,50
2022-06-16 00:03:00,49,41.0,33.0,40.0,35,34.0,36,38,38,34,55,37,37,30,42.0,32,40,39,42.0,50,50,35.0,39,30,33,41.0,34,39.0,36.0,32,42,42,29,60
2022-06-16 00:04:00,39,44.0,38.0,45.0,41,39.0,36,42,37,39,61,34,38,36,40.0,37,42,39,42.0,42,43,36.0,34,31,25,43.0,37,43.0,41.0,41,42,42,32,60
2022-06-16 00:05:00,45,46.0,39.0,41.0,35,36.0,39,44,38,32,63,39,39,37,43.0,36,36,46,42.0,35,47,37.0,39,36,28,35.0,36,44.0,38.0,40,39,40,36,62
2022-06-16 00:06:00,49,44.0,44.0,36.0,37,39.0,41,45,41,36,60,40,45,44,50.0,37,45,60,40.0,40,55,41.0,41,37,28,47.0,34,44.0,39.0,46,42,45,48,59
2022-06-16 00:07:00,57,48.0,45.0,44.0,37,40.0,39,45,41,40,63,39,39,35,57.0,37,53,58,43.0,42,56,40.0,43,41,35,44.0,33,43.0,42.0,44,44,46,52,60
2022-06-16 00:08:00,50,47.0,45.0,43.0,35,41.0,38,42,46,43,65,44,46,41,46.0,41,48,65,43.0,41,52,37.0,39,37,31,44.0,40,46.0,36.0,46,47,61,41,58
2022-06-16 00:09:00,42,39.0,44.0,44.0,39,45.0,40,42,50,41,59,37,41,34,45.0,39,48,56,43.0,43,48,45.0,45,42,29,46.0,41,49.0,38.0,50,49,53,42,61
2022-06-16 00:10:00,44,32.0,44.0,38.0,40,38.0,43,39,48,44,53,37,45,37,41.0,33,40,70,48.0,37,49,43.0,39,42,35,55.0,41,48.0,39.0,48,47,45,41,60
2022-06-16 00:11:00,46,37.0,47.0,40.0,35,33.0,39,34,48,47,55,40,49,39,47.0,36,44,78,50.0,45,52,43.0,48,40,30,48.0,41,51.0,35.0,52,48,48,41,56
2022-06-16 00:12:00,53,38.0,42.0,43.0,36,43.0,41,30,51,36,52,44,44,45,49.0,37,45,72,44.0,69,48,47.0,47,41,34,56.0,43,44.0,37.0,56,40,50,41,58
2022-06-16 00:13:00,51,40.0,53.0,43.0,39,31.0,42,34,46,42,57,44,42,47,48.0,38,44,52,45.0,41,46,55.0,44,44,35,54.0,37,41.0,40.0,56,52,48,42,48
2022-06-16 00:14:00,42,37.0,95.0,47.0,39,42.0,43,36,41,33,48,44,41,51,43.0,39,44,62,43.0,41,43,47.0,38,40,34,48.0,43,48.0,37.0,49,38,49,37,59
2022-06-16 00:15:00,41,33.0,42.0,47.0,41,42.0,43,29,51,42,62,40,37,39,48.0,38,42,56,44.0,107,43,55.0,44,43,35,51.0,45,50.0,42.0,48,49,50,42,63
2022-06-16 00:16:00,55,40.0,39.0,39.0,38,34.0,50,27,42,43,56,41,45,45,47.0,41,49,51,49.0,43,59,43.0,37,38,37,46.0,47,43.0,34.0,101,50,51,38,64
2022-06-16 00:17:00,53,38.0,40.0,49.0,30,38.0,46,29,45,41,62,41,34,54,42.0,33,45,61,46.0,45,53,42.0,46,43,39,47.0,41,50.0,32.0,111,49,54,45,63
2022-06-16 00:18:00,50,48.0,45.0,38.0,39,39.0,44,38,47,42,55,44,30,53,37.0,40,51,56,53.0,82,62,44.0,47,45,40,45.0,38,49.0,29.0,48,52,60,49,62
2022-06-16 00:19:00,35,47.0,40.0,41.0,43,39.0,41,35,42,43,66,39,32,53,38.0,40,46,44,45.0,119,45,46.0,40,42,40,41.0,36,48.0,31.0,51,52,54,49,43
2022-06-16 00:20:00,45,37.0,38.0,39.0,39,35.0,40,34,46,33,19,39,36,49,43.0,34,40,39,39.0,33,50,49.0,42,38,35,40.0,37,50.0,35.0,37,42,55,40,46
2022-06-16 00:21:00,47,34.0,37.0,40.0,30,34.0,38,34,39,36,39,38,39,42,36.0,35,41,35,34.0,31,44,47.0,35,28,30,41.0,43,41.0,33.0,39,42,49,43,42
2022-06-16 00:22:00,39,29.0,36.0,35.0,31,27.0,37,34,42,31,33,31,32,32,34.0,31,34,43,36.0,38,35,45.0,31,29,34,40.0,41,45.0,29.0,38,42,41,32,42
2022-06-16 00:23:00,67,29.0,34.0,27.0,29,35.0,36,30,35,30,31,29,30,21,30.0,33,32,36,34.0,28,31,46.0,29,28,34,30.0,38,41.0,27.0,32,31,30,29,38
2022-06-16 00:24:00,40,31.0,32.0,33.0,32,27.0,33,32,35,31,48,32,27,37,35.0,25,34,28,31.0,35,37,40.0,29,26,33,30.0,32,39.0,38.0,39,39,30,32,39
2022-06-17 00:01:00,47,36.0,33.0,36.0,29,31.0,26,29,40,34,55,37,33,41,38.0,32,35,42,37.0,29,38,36.0,37,35,28,37.0,34,35.0,31.0,41,36,25,34,47
2022-06-17 00:02:00,40,32.0,41.0,40.0,33,29.0,33,29,39,31,51,36,36,44,33.0,24,34,44,30.0,34,32,32.0,32,28,28,26.0,28,40.0,34.0,34,43,42,35,48
2022-06-17 00:03:00,41,30.0,33.0,29.0,27,36.0,26,29,34,31,38,23,33,38,33.0,31,33,42,33.0,41,31,33.0,31,35,29,31.0,29,35.0,35.0,34,25,27,26,50
2022-06-17 00:04:00,30,36.0,32.0,25.0,25,73.0,27,23,30,29,35,30,34,26,36.0,28,32,37,30.0,35,23,28.0,31,35,33,33.0,29,41.0,34.0,36,35,24,29,47
2022-06-17 00:05:00,36,38.0,35.0,29.0,23,26.0,25,26,35,29,32,32,35,42,34.0,29,35,45,38.0,39,35,29.0,27,37,33,32.0,27,30.0,30.0,44,37,30,27,61
2022-06-17 00:06:00,46,34.0,36.0,27.0,28,38.0,33,25,35,32,51,30,45,37,33.0,28,36,41,35.0,47,34,39.0,35,43,34,34.0,30,35.0,31.0,41,38,29,33,49
2022-06-17 00:07:00,48,36.0,36.0,31.0,29,23.0,26,22,38,34,54,30,40,41,43.0,28,34,44,34.0,47,34,32.0,33,37,30,34.0,33,33.0,36.0,45,51,30,38,49
2022-06-17 00:08:00,35,39.0,40.0,30.0,30,32.0,31,27,38,37,50,38,34,36,41.0,24,40,47,37.0,48,34,39.0,34,38,33,39.0,31,39.0,30.0,42,45,36,39,46
2022-06-17 00:09:00,32,34.0,30.0,37.0,36,39.0,34,27,39,35,46,40,32,31,36.0,32,40,57,32.0,40,30,40.0,38,34,29,34.0,36,36.0,30.0,43,35,46,32,42
2022-06-17 00:10:00,38,31.0,33.0,36.0,30,31.0,33,27,41,35,33,35,38,23,31.0,36,40,52,35.0,35,34,36.0,35,35,35,36.0,30,40.0,27.0,37,36,34,34,36
2022-06-17 00:11:00,27,25.0,33.0,33.0,27,35.0,33,27,35,30,47,34,33,36,30.0,29,37,37,39.0,60,34,41.0,39,20,25,36.0,36,30.0,25.0,36,32,33,29,34
2022-06-17 00:12:00,28,27.0,29.0,32.0,29,31.0,33,32,28,21,39,37,29,33,31.0,33,40,48,35.0,25,-,37.0,41,12,18,28.0,32,29.0,21.0,31,32,45,34,30
2022-06-17 00:13:00,29,27.0,16.0,37.0,27,28.0,33,33,19,18,33,29,28,28,27.0,25,30,28,21.0,25,-,35.0,31,12,19,25.0,27,24.0,24.0,33,31,40,26,34
2022-06-17 00:14:00,27,23.0,21.0,28.0,28,30.0,21,29,26,13,35,27,27,26,34.0,22,24,40,27.0,18,23,37.0,29,15,12,15.0,17,21.0,16.0,20,24,41,18,33
2022-06-17 00:15:00,29,23.0,22.0,27.0,31,21.0,20,28,23,16,31,22,27,21,27.0,25,31,43,22.0,-,25,27.0,22,12,17,25.0,13,25.0,21.0,29,24,30,17,28
2022-06-17 00:16:00,25,19.0,22.0,30.0,22,22.0,18,26,20,15,26,23,23,27,22.0,22,23,45,21.0,20,30,27.0,22,12,8,18.0,18,21.0,19.0,26,19,29,18,33
2022-06-17 00:17:00,19,13.0,20.0,25.0,26,14.0,23,20,20,10,29,17,14,20,27.0,22,31,37,17.0,14,15,19.0,25,10,17,13.0,19,18.0,21.0,24,26,25,12,25
2022-06-17 00:18:00,20,14.0,13.0,16.0,20,14.0,11,20,18,10,38,11,16,14,18.0,12,17,28,22.0,20,20,18.0,20,9,10,16.0,10,20.0,18.0,30,22,26,8,27
2022-06-17 00:19:00,25,16.0,12.0,22.0,17,13.0,9,15,18,10,20,17,13,30,20.0,11,25,23,21.0,43,25,15.0,15,10,12,14.0,7,15.0,22.0,19,30,24,20,21
2022-06-17 00:20:00,19,15.0,11.0,21.0,18,11.0,15,14,13,6,2,15,18,11,21.0,15,18,14,17.0,73,20,19.0,15,10,16,16.0,7,17.0,9.0,16,12,27,12,21
2022-06-17 00:21:00,23,12.0,18.0,22.0,18,11.0,12,19,17,8,3,19,13,13,23.0,14,19,14,17.0,18,19,15.0,16,7,11,12.0,9,15.0,21.0,14,10,20,12,19
2022-06-17 00:22:00,21,12.0,13.0,15.0,9,12.0,16,17,22,16,9,13,21,12,23.0,12,17,21,16.0,22,16,14.0,17,9,10,21.0,12,22.0,14.0,13,9,17,13,20
2022-06-17 00:23:00,17,14.0,11.0,10.0,8,10.0,7,15,12,7,11,12,16,11,17.0,14,14,17,16.0,15,16,9.0,10,13,8,18.0,9,22.0,20.0,10,6,16,11,11
2022-06-17 00:24:00,15,10.0,10.0,9.0,8,4.0,10,8,16,8,12,13,10,11,11.0,8,10,15,13.0,18,8,10.0,12,11,7,13.0,6,11.0,10.0,9,9,14,6,22
2022-06-18 00:01:00,13,6.0,13.0,7.0,5,2.0,10,10,13,6,11,9,11,10,8.0,6,8,11,9.0,20,8,9.0,10,7,10,9.0,7,12.0,10.0,5,6,9,3,25
2022-06-18 00:02:00,10,3.0,9.0,4.0,5,2.0,11,9,8,6,10,6,11,9,8.0,7,10,13,11.0,8,11,8.0,6,8,7,6.0,6,11.0,14.0,10,9,8,4,18
2022-06-18 00:03:00,24,9.0,8.0,4.0,5,2.0,6,10,8,3,9,4,10,5,10.0,6,7,9,10.0,17,9,7.0,6,5,8,7.0,7,9.0,15.0,8,5,2,7,19
2022-06-18 00:04:00,16,11.0,6.0,8.0,5,13.0,6,7,7,4,8,9,7,2,11.0,8,9,17,13.0,15,9,6.0,10,4,7,7.0,6,11.0,20.0,5,9,11,9,16
2022-06-18 00:05:00,11,7.0,10.0,9.0,4,24.0,8,6,4,3,9,11,7,2,12.0,5,8,12,13.0,13,7,5.0,6,5,8,10.0,5,17.0,12.0,10,12,6,8,17
2022-06-18 00:06:00,18,11.0,7.0,10.0,2,11.0,9,9,17,4,12,7,6,4,10.0,7,7,15,19.0,12,14,10.0,5,7,10,10.0,8,15.0,14.0,21,9,9,4,25
2022-06-18 00:07:00,13,14.0,12.0,11.0,6,13.0,10,10,24,14,15,7,10,2,12.0,11,13,16,15.0,22,12,11.0,6,7,13,6.0,8,14.0,14.0,15,13,12,10,21
2022-06-18 00:08:00,28,17.0,13.0,11.0,12,6.0,9,10,16,11,6,16,13,5,19.0,11,16,27,9.0,20,14,10.0,8,7,10,12.0,8,12.0,10.0,6,11,19,11,18
2022-06-18 00:09:00,17,15.0,9.0,11.0,10,6.0,7,7,14,11,17,15,12,17,19.0,8,13,27,13.0,17,13,12.0,8,14,7,15.0,11,21.0,9.0,18,16,18,10,18
2022-06-18 00:10:00,15,13.0,12.0,11.0,12,6.0,13,14,22,14,14,11,17,10,17.0,8,20,18,26.0,17,11,9.0,16,11,4,19.0,12,15.0,9.0,19,10,16,15,27
2022-06-18 00:11:00,17,11.0,13.0,15.0,17,15.0,17,29,23,20,38,11,14,13,19.0,11,29,26,14.0,17,21,8.0,14,10,8,27.0,11,16.0,17.0,27,17,20,12,25
2022-06-18 00:12:00,18,16.0,9.0,23.0,13,10.0,17,25,22,18,21,12,10,19,15.0,9,22,21,19.0,16,15,20.0,18,12,5,18.0,17,18.0,13.0,23,22,15,15,16
2022-06-18 00:13:00,11,13.0,7.0,19.0,16,10.0,13,17,16,2,23,19,15,26,23.0,17,17,24,16.0,12,16,12.0,22,6,2,15.0,12,14.0,9.0,49,17,26,7,12
2022-06-18 00:14:00,7,11.0,6.0,17.0,17,9.0,11,20,17,6,27,13,20,23,17.0,13,17,28,20.0,17,20,13.0,14,8,10,12.0,8,17.0,12.0,13,14,27,7,27
2022-06-18 00:15:00,21,21.0,12.0,21.0,21,15.0,15,20,14,10,35,21,25,22,22.0,17,21,33,27.0,18,18,17.0,21,8,13,20.0,9,22.0,14.0,26,26,29,7,28
2022-06-18 00:16:00,23,13.0,17.0,35.0,22,25.0,21,22,17,15,35,24,26,25,29.0,24,30,30,23.0,20,25,19.0,25,7,20,26.0,18,17.0,18.0,32,29,36,12,23
2022-06-18 00:17:00,17,12.0,14.0,26.0,30,15.0,19,25,18,9,50,24,20,17,27.0,24,23,24,16.0,22,22,18.0,23,8,12,20.0,19,19.0,21.0,19,17,29,20,27
2022-06-18 00:18:00,23,14.0,15.0,32.0,24,18.0,16,24,13,9,31,24,14,20,20.0,21,17,20,17.0,61,15,19.0,19,7,13,14.0,20,17.0,19.0,17,18,25,10,18
2022-06-18 00:19:00,15,14.0,14.0,24.0,20,14.0,19,22,12,11,20,21,21,18,20.0,16,20,16,14.0,15,19,14.0,18,7,10,12.0,9,16.0,13.0,7,19,21,8,18
2022-06-18 00:20:00,23,12.0,15.0,15.0,18,13.0,15,23,18,8,14,14,16,26,19.0,12,13,13,11.0,110,24,13.0,13,10,7,11.0,11,20.0,13.0,9,14,25,5,20
2022-06-18 00:21:00,24,16.0,18.0,15.0,17,11.0,19,12,14,10,6,16,11,26,20.0,19,16,12,15.0,16,16,16.0,10,10,12,20.0,11,19.0,10.0,15,18,20,6,17
2022-06-18 00:22:00,7,16.0,14.0,14.0,17,12.0,16,18,12,12,5,18,13,26,18.0,11,9,15,17.0,11,16,18.0,13,6,12,17.0,14,19.0,9.0,22,18,10,12,14
2022-06-18 00:23:00,13,10.0,11.0,13.0,17,13.0,21,17,9,9,19,13,11,16,16.0,10,12,10,13.0,10,4,15.0,10,6,13,10.0,11,18.0,8.0,15,14,12,8,21
2022-06-18 00:24:00,9,12.0,7.0,13.0,19,12.0,16,16,13,9,14,10,8,9,9.0,7,8,11,12.0,56,6,13.0,5,6,9,9.0,13,19.0,15.0,10,20,13,4,18
2022-06-19 00:01:00,10,12.0,6.0,13.0,13,7.0,15,16,10,6,12,18,6,8,15.0,5,12,11,9.0,9,11,8.0,11,6,7,15.0,11,15.0,15.0,13,14,15,3,11
2022-06-19 00:02:00,8,12.0,6.0,13.0,11,7.0,14,15,10,5,17,12,13,6,14.0,5,13,7,12.0,139,11,13.0,7,6,9,6.0,13,18.0,8.0,9,13,14,5,12
2022-06-19 00:03:00,27,13.0,7.0,11.0,12,9.0,14,16,17,11,15,13,9,6,17.0,5,12,6,13.0,13,15,9.0,8,-,10,8.0,17,13.0,7.0,11,10,14,6,15
2022-06-19 00:04:00,6,9.0,6.0,11.0,15,10.0,11,17,12,15,18,14,8,8,11.0,4,8,8,9.0,13,13,11.0,8,7,144,12.0,8,17.0,8.0,12,15,14,4,19
2022-06-19 00:05:00,4,14.0,6.0,14.0,11,6.0,13,16,11,9,17,13,8,6,10.0,6,11,7,14.0,14,17,11.0,10,8,12,8.0,8,16.0,5.0,19,10,12,3,15
2022-06-19 00:06:00,6,9.0,7.0,12.0,11,13.0,16,21,11,9,19,10,11,5,14.0,10,10,6,11.0,10,10,14.0,8,6,9,7.0,12,19.0,10.0,7,14,12,5,12
2022-06-19 00:07:00,8,9.0,7.0,18.0,13,14.0,15,10,9,9,15,10,9,5,14.0,13,13,14,9.0,19,11,15.0,10,5,5,10.0,10,13.0,7.0,15,10,14,5,24
2022-06-19 00:08:00,13,7.0,13.0,21.0,10,12.0,16,14,10,9,23,10,18,5,17.0,7,11,11,8.0,48,9,13.0,13,6,4,8.0,12,14.0,12.0,14,9,18,6,19
2022-06-19 00:09:00,12,10.0,10.0,22.0,15,13.0,20,14,13,9,24,14,15,8,12.0,3,14,8,13.0,10,11,13.0,7,7,5,17.0,11,13.0,10.0,16,12,11,6,17
2022-06-19 00:10:00,10,8.0,8.0,13.0,15,12.0,16,14,14,12,11,11,28,10,12.0,8,12,8,11.0,13,11,18.0,9,9,5,16.0,7,17.0,11.0,22,11,16,5,15
2022-06-19 00:11:00,6,7.0,9.0,16.0,19,8.0,13,14,14,11,17,10,8,8,14.0,9,15,7,10.0,13,8,32.0,18,10,4,13.0,13,15.0,11.0,24,22,15,5,18
2022-06-19 00:12:00,12,9.0,10.0,15.0,10,8.0,13,19,14,7,25,18,8,27,13.0,9,10,13,9.0,11,14,16.0,15,7,7,11.0,11,14.0,11.0,19,15,21,8,17
2022-06-19 00:13:00,13,13.0,10.0,24.0,11,8.0,15,18,11,6,20,15,6,10,12.0,9,11,13,11.0,8,15,18.0,13,4,4,8.0,10,14.0,17.0,16,9,26,7,14
2022-06-19 00:14:00,9,11.0,8.0,14.0,8,6.0,8,12,14,4,17,14,4,8,15.0,7,12,16,9.0,11,15,12.0,9,10,8,14.0,10,21.0,10.0,11,8,23,7,11
2022-06-19 00:15:00,6,8.0,11.0,23.0,10,9.0,6,14,10,2,21,10,6,13,14.0,7,12,12,12.0,11,11,13.0,16,6,9,12.0,13,15.0,10.0,16,11,23,6,18
2022-06-19 00:16:00,6,8.0,11.0,15.0,14,11.0,10,14,8,4,23,20,7,16,10.0,15,8,14,10.0,11,13,13.0,12,3,9,20.0,8,13.0,7.0,22,9,20,6,20
2022-06-19 00:17:00,11,13.0,10.0,23.0,11,8.0,12,25,8,4,41,20,7,17,14.0,10,12,16,13.0,7,11,12.0,15,6,10,13.0,6,11.0,9.0,19,15,18,5,15
2022-06-19 00:18:00,7,18.0,12.0,20.0,13,11.0,14,12,11,6,19,13,10,12,14.0,16,13,10,13.0,8,9,8.0,13,5,8,17.0,12,14.0,12.0,17,11,13,6,17
2022-06-19 00:19:00,9,7.0,12.0,13.0,14,7.0,8,10,10,6,15,12,13,10,13.0,8,11,12,10.0,8,13,10.0,11,4,5,9.0,7,16.0,9.0,10,13,3,6,21
2022-06-19 00:20:00,11,13.0,11.0,9.0,13,6.0,9,10,9,8,12,17,11,16,12.0,12,10,13,8.0,10,15,9.0,12,10,5,20.0,5,13.0,7.0,15,11,2,6,20
2022-06-19 00:21:00,13,11.0,18.0,9.0,11,9.0,10,13,14,6,3,9,11,16,13.0,14,14,12,13.0,12,12,10.0,10,7,9,13.0,7,12.0,18.0,12,13,14,6,16
2022-06-19 00:22:00,8,12.0,8.0,13.0,11,9.0,11,11,10,7,2,9,13,6,14.0,12,12,9,13.0,17,13,9.0,10,7,7,13.0,9,17.0,8.0,10,10,18,9,13
2022-06-19 00:23:00,10,9.0,9.0,11.0,8,6.0,11,13,11,10,9,10,11,13,14.0,8,10,10,13.0,10,12,15.0,9,6,7,11.0,11,19.0,12.0,12,12,15,6,14
2022-06-19 00:24:00,8,10.0,9.0,9.0,8,6.0,11,14,14,8,11,8,11,4,14.0,6,6,9,13.0,11,9,7.0,10,7,7,8.0,10,15.0,8.0,17,13,3,3,11
2022-06-20 00:01:00,10,9.0,9.0,9.0,8,4.0,7,14,13,8,11,6,6,3,10.0,3,5,12,10.0,9,14,11.0,8,8,3,13.0,13,19.0,6.0,14,11,2,3,13
2022-06-20 00:02:00,6,6.0,9.0,8.0,7,2.0,9,10,10,6,11,5,12,2,9.0,4,10,8,12.0,13,7,7.0,5,6,8,8.0,8,12.0,15.0,9,12,4,5,14
2022-06-20 00:03:00,6,8.0,13.0,7.0,8,2.0,7,15,12,3,6,8,9,2,8.0,5,7,13,14.0,11,4,4.0,7,5,9,7.0,6,14.0,16.0,9,8,3,8,18
2022-06-20 00:04:00,8,7.0,11.0,21.0,8,4.0,7,7,11,3,5,8,6,2,8.0,6,8,8,11.0,9,7,4.0,7,6,10,6.0,9,11.0,6.0,6,6,2,6,16
2022-06-20 00:05:00,9,6.0,9.0,25.0,6,4.0,6,10,8,6,14,6,5,5,14.0,7,7,8,8.0,11,7,5.0,7,6,5,4.0,8,12.0,14.0,8,7,6,3,10
2022-06-20 00:06:00,8,8.0,8.0,14.0,6,4.0,8,10,8,7,16,8,11,3,9.0,10,11,27,5.0,11,12,13.0,7,7,5,6.0,10,14.0,9.0,18,16,6,6,14
2022-06-20 00:07:00,10,12.0,11.0,14.0,9,9.0,13,16,10,13,23,8,11,2,14.0,7,11,15,9.0,15,14,11.0,6,6,7,14.0,11,14.0,13.0,20,19,17,8,22
2022-06-20 00:08:00,18,16.0,10.0,19.0,15,8.0,17,13,18,14,14,8,14,4,21.0,8,12,19,17.0,10,17,14.0,17,8,6,15.0,17,17.0,9.0,18,21,21,9,15
2022-06-20 00:09:00,9,22.0,10.0,23.0,20,14.0,19,19,14,12,29,21,25,20,25.0,8,27,28,13.0,14,24,21.0,21,18,9,19.0,21,18.0,12.0,19,20,30,14,15
2022-06-20 00:10:00,17,28.0,17.0,35.0,18,18.0,23,18,27,16,30,29,31,24,37.0,22,30,46,23.0,22,42,21.0,27,20,10,21.0,26,17.0,10.0,22,29,23,30,12
2022-06-20 00:11:00,12,33.0,14.0,39.0,23,23.0,28,19,30,10,35,28,37,25,34.0,38,26,47,29.0,26,23,23.0,27,24,7,15.0,18,17.0,19.0,26,24,34,21,19
2022-06-20 00:12:00,12,27.0,11.0,38.0,25,29.0,27,33,27,15,33,27,34,28,35.0,33,30,49,23.0,25,22,31.0,29,19,5,10.0,21,13.0,15.0,32,23,39,26,21
2022-06-20 00:13:00,7,28.0,8.0,30.0,29,22.0,43,30,23,7,36,31,31,22,37.0,31,30,-,31.0,26,26,35.0,31,16,4,12.0,24,15.0,26.0,18,26,37,25,16
2022-06-20 00:14:00,9,27.0,13.0,42.0,34,25.0,31,30,20,14,37,28,27,29,36.0,30,35,-,31.0,22,24,38.0,32,8,6,14.0,21,26.0,27.0,26,31,36,23,20
2022-06-20 00:15:00,26,20.0,19.0,41.0,32,22.0,27,23,20,11,25,19,24,14,29.0,31,23,-,14.0,16,14,14.0,26,5,4,13.0,11,25.0,22.0,22,15,36,16,24
2022-06-20 00:16:00,21,12.0,17.0,28.0,19,14.0,14,-,14,8,38,11,10,18,22.0,15,16,20,23.0,22,20,16.0,12,2,3,14.0,12,15.0,71.0,15,18,22,15,18
2022-06-20 00:17:00,12,10.0,15.0,24.0,13,14.0,-,21,9,-,24,13,13,14,17.0,14,18,14,13.0,15,16,21.0,26,2,4,14.0,9,12.0,108.0,14,7,28,9,15
2022-06-20 00:18:00,10,9.0,7.0,21.0,9,11.0,-,16,9,-,14,12,12,9,22.0,11,14,21,16.0,14,13,5.0,17,2,9,10.0,4,10.0,13.0,13,16,22,7,11
2022-06-20 00:19:00,9,13.0,6.0,19.0,11,8.0,9,18,10,4,12,12,14,15,17.0,9,17,22,17.0,10,14,9.0,11,2,15,7.0,4,12.0,17.0,11,15,19,8,15
2022-06-20 00:20:00,6,16.0,10.0,15.0,13,7.0,8,12,14,5,6,12,11,13,26.0,14,12,17,16.0,16,19,10.0,10,5,5,13.0,9,9.0,16.0,17,14,18,9,18
2022-06-20 00:21:00,11,16.0,7.0,15.0,13,18.0,17,13,14,18,23,15,19,28,24.0,15,22,23,22.0,13,25,23.0,18,16,7,12.0,18,20.0,18.0,17,29,24,11,20
